Set #,Ensemble,Accuracy,AUC,F1,Precision,Recall,Specificity
22,RF + XG + DNN,0.8619486768243785,0.8639202059202059,0.8418345309258409,0.8132888926791366,0.8761261261261261,0.8517142857142858
23,RF + XG + LR,0.8781876503608661,0.8826207942636515,0.8629799992652909,0.8221226352077415,0.9114864864864864,0.8537551020408163
24,RF + XG + SVM,0.8712376369954559,0.8785448305448306,0.8581625229471543,0.8024082631391808,0.9253753753753754,0.8317142857142859
25,RF + XG + KNN,0.8735632183908046,0.8782319053747626,0.8583530021197054,0.8166996890767594,0.9087087087087088,0.8477551020408163
26,RF + DNN + LR,0.8619219460037423,0.8641214071214071,0.8420564329665913,0.8123899303098379,0.8785285285285285,0.8497142857142859
27,RF + DNN + SVM,0.8700748462977813,0.874082368082368,0.8532245847339531,0.8141359541359542,0.9004504504504505,0.8477142857142856
28,RF + DNN + KNN,0.8573242448543169,0.8573514126371269,0.8344506149569441,0.8164415578181867,0.856906906906907,0.8577959183673469
29,RF + LR + SVM,0.8747126436781609,0.8822475332475334,0.8620157380051887,0.8048674889878125,0.9307807807807809,0.8337142857142859
30,RF + LR + KNN,0.874726009088479,0.880712385855243,0.8608039982630796,0.8119322621328336,0.9196696696696698,0.8417551020408164
31,RF + SVM + KNN,0.8747126436781609,0.8814697554697555,0.8612257502152009,0.8082795917901592,0.9252252252252253,0.8377142857142857
32,XG + DNN + LR,0.8700882117080994,0.8742153888582459,0.8537603710716166,0.8139439774634084,0.9006756756756756,0.8477551020408164
33,XG + DNN + SVM,0.8700882117080994,0.8745667402095973,0.8542495577026659,0.8123187328787085,0.9033783783783784,0.8457551020408163
34,XG + DNN + KNN,0.8665731087944399,0.8689742599742599,0.8477806535778034,0.8174147585408296,0.8842342342342343,0.8537142857142858
35,XG + LR + SVM,0.8735632183908046,0.8808586443586442,0.8605921292058746,0.8045296103115772,0.9280030030030032,0.8337142857142859
36,XG + LR + KNN,0.8770515904838279,0.8827123858552429,0.8630799584337767,0.8161427884486232,0.9196696696696698,0.8457551020408163
37,XG + SVM + KNN,0.8758754343758353,0.8828586443586444,0.8627858719808021,0.8086549671655346,0.9280030030030032,0.8377142857142857
38,DNN + LR + SVM,0.8700347500668271,0.8752865722865723,0.8542060851115145,0.8087903546999657,0.9088588588588589,0.8417142857142859
39,DNN + LR + KNN,0.8666265704357123,0.8704376110804682,0.8497491710887969,0.8114446455598665,0.8951201201201201,0.8457551020408163
40,DNN + SVM + KNN,0.8700748462977813,0.8744541275969848,0.853695675597057,0.8128374747293071,0.9031531531531531,0.8457551020408163
41,LR + SVM + KNN,0.8723870622828122,0.8794901636330208,0.8590062384472527,0.8042615668702625,0.9252252252252253,0.8337551020408164
42,RF + XG + DNN + LR,0.8701015771184174,0.8724006864006864,0.8520946999890165,0.8233478325478591,0.8870870870870871,0.8577142857142859
43,RF + XG + DNN + SVM,0.8724004276931302,0.8769180915609487,0.856813835953214,0.8147169156636422,0.9060810810810811,0.8477551020408164
44,RF + XG + DNN + KNN,0.8689120556001069,0.8716394251394253,0.8509240040835074,0.8190325053625271,0.8895645645645646,0.8537142857142858
45,RF + XG + LR + SVM,0.8724004276931302,0.8791559416559418,0.8589703459918197,0.8058364011116061,0.9225975975975975,0.8357142857142857
46,RF + XG + LR + KNN,0.8724004276931302,0.8776207942636514,0.8575262296182224,0.8126563754179227,0.9114864864864864,0.8437551020408163
47,RF + XG + SVM + KNN,0.8770382250735098,0.8838790525219096,0.8639251124871313,0.810648322647262,0.9280030030030032,0.8397551020408164
48,RF + DNN + LR + SVM,0.8712376369954556,0.8766583318011889,0.8561625503779515,0.8093190529420331,0.9115615615615615,0.8417551020408164
49,RF + DNN + LR + KNN,0.8712242715851376,0.8751778513207086,0.8547245504018303,0.8164596650794362,0.9006006006006005,0.8497551020408164
50,RF + DNN + SVM + KNN,0.874726009088479,0.8799721456150026,0.8597895550625886,0.8146224363949605,0.9141891891891893,0.8457551020408163
51,RF + LR + SVM + KNN,0.8735498529804865,0.8804901636330207,0.8601858427090487,0.80658889419759,0.9252252252252253,0.8357551020408163
52,XG + DNN + LR + SVM,0.874726009088479,0.8800096831525404,0.8600555832347794,0.8144249281835257,0.9142642642642642,0.8457551020408163
53,XG + DNN + LR + KNN,0.8712376369954559,0.8754916651345223,0.8550036849397836,0.8147412862933121,0.9032282282282283,0.8477551020408164
54,XG + DNN + SVM + KNN,0.8712242715851376,0.8762319053747627,0.8556080905749133,0.811588398597159,0.9087087087087088,0.8437551020408163
55,XG + LR + SVM + KNN,0.8758754343758353,0.8828790525219097,0.8628991176278031,0.8091235138374726,0.9280030030030032,0.8377551020408165
56,DNN + LR + SVM + KNN,0.8724004276931302,0.8779721456150028,0.8575070353051757,0.8103450736076256,0.9141891891891893,0.8417551020408164
57,RF + XG + DNN + LR + SVM,0.8700748462977813,0.8753069804498376,0.8549492623389849,0.8095955117719527,0.9088588588588588,0.8417551020408164
58,RF + XG + DNN + LR + KNN,0.8700614808874633,0.8737514248942819,0.8530518817682644,0.8166032624753555,0.8977477477477477,0.8497551020408164
59,RF + XG + DNN + SVM + KNN,0.8723870622828122,0.8779517374517376,0.8575340209578488,0.810479185193144,0.9141891891891893,0.8417142857142859
60,RF + XG + LR + SVM + KNN,0.8758754343758353,0.8824901636330207,0.8625553139084721,0.8104155035015552,0.9252252252252253,0.8397551020408164
61,RF + DNN + LR + SVM + KNN,0.8735498529804865,0.8789721456150028,0.8586772652259329,0.8127556935100133,0.9141891891891891,0.8437551020408163
62,XG + DNN + LR + SVM + KNN,0.8735498529804865,0.8793610345038918,0.8592363239116507,0.8107798330796205,0.916966966966967,0.8417551020408164
63,RF + XG + DNN + LR + SVM + KNN,0.8758754343758353,0.8817123858552429,0.8617228153850505,0.8135242936329892,0.9196696696696698,0.8437551020408163
